LOAN_ID,MOB,InterestRate,IssuedDate,DTI,State,HomeOwnership,MonthlyIncome,EarliestCREDITLine,OpenCREDITLines,TotalCREDITLines,RevolvingCREDITBalance,RevolvingLineUtilization,Inquiries6M,AccountsDQ,DelinquentAmount,DQ2yrs,MonthsSinceDQ,PublicRec,MonthsSinceLastRec,Education,EmploymentLength,currentpolicy,term,appl_fico_band,vintage,TERM,MFMonth,target,Amount.Requested,LoanPurpose
487001,1,18.3,2/28/2010,11.99,OH,MORTGAGE,28333.33,12/4/1995,26,41,5011,5.5,7,0,0,0,999,0,,,2 years,1,36,750-754,10Q1,36,0010-04-01,0,25000,small_business
487036,1,17.19,2/25/2010,22.29,IL,RENT,2500,11/17/2005,24,27,1815,43.2,1,0,0,0,999,0,,,2 years,1,36,660-664,10Q1,36,0010-04-01,0,5200,car
487048,1,10.62,2/28/2010,15.98,AR,MORTGAGE,10833.33,9/20/1975,12,54,4641,18.1,5,0,0,0,999,0,,,10+ years,1,36,785-789,10Q1,36,0010-04-01,0,20000,home_improvement
487071,1,13.48,2/24/2010,13.8,VA,RENT,3441.67,12/18/1998,9,16,14246,74.2,0,0,0,0,79,1,79,,10+ years,1,36,685-689,10Q1,36,0010-04-01,0,10000,debt_consolidation
487076,1,13.48,2/23/2010,14.19,MN,MORTGAGE,3750,11/13/1999,13,34,3379,31,2,0,0,0,62,0,,,4 years,1,36,675-679,10Q1,36,0010-04-01,0,5000,small_business
487115,1,17.93,3/4/2010,8.6,NY,RENT,25000,7/3/1990,12,33,38436,73.2,0,0,0,1,18,0,,,5 years,1,36,675-679,10Q1,36,0010-04-01,0,25000,moving
487129,1,13.11,2/26/2010,10.85,TX,MORTGAGE,4766.67,2/16/1999,6,15,4891,55,0,0,0,0,999,1,,,3 years,1,36,680-684,10Q1,36,0010-04-01,0,7500,home_improvement
487131,1,13.11,2/25/2010,16.38,VA,RENT,5958.33,4/20/2004,14,21,8220,71.5,0,0,0,0,999,0,,,2 years,1,36,680-684,10Q1,36,0010-04-01,0,6400,credit_card
487133,1,16.45,2/26/2010,3.1,CA,MORTGAGE,3258.25,1/6/2007,6,8,4278,42.7,3,0,0,0,999,0,,,2 years,1,36,665-669,10Q1,36,0010-04-01,0,12000,debt_consolidation
487155,1,17.56,2/28/2010,15.02,CA,RENT,8630,2/3/1990,14,68,15899,16.6,3,0,0,0,30,0,,,5 years,1,36,670-674,10Q1,36,0010-04-01,0,14000,debt_consolidation
487156,1,10.62,2/28/2010,14.32,NY,OWN,6250,12/14/1993,10,21,15055,88,1,0,0,0,999,0,,,10+ years,1,36,705-709,10Q1,36,0010-04-01,1,5600,educational
487178,1,13.11,3/5/2010,3.44,HI,RENT,1250,9/16/1993,2,6,654,72.7,0,0,0,0,999,1,,,8 years,1,36,700-704,10Q1,36,0010-04-01,0,4200,
487191,1,13.48,2/28/2010,24.66,OR,RENT,3333.33,12/4/1995,8,17,17325,70.1,0,0,0,0,54,0,,,1 year,1,36,685-689,10Q1,36,0010-04-01,0,13000,credit_card
487192,1,14.59,2/24/2010,24.6,OR,RENT,2333.33,12/9/1994,6,10,11683,60.2,1,0,0,0,999,0,,,2 years,1,36,660-664,10Q1,36,0010-04-01,0,3250,credit_card
487201,1,9.88,2/28/2010,24.5,CA,RENT,3200,10/24/1997,8,16,14438,62.2,0,0,0,0,27,0,,,6 years,1,36,715-719,10Q1,36,0010-04-01,0,5000,
487203,1,10.99,2/28/2010,1.36,GA,OWN,6250,7/9/1989,6,16,4402,9.3,1,0,0,1,5,0,,,10+ years,1,36,720-724,10Q1,36,0010-04-01,0,15000,home_improvement
487209,1,9.88,2/25/2010,9.8,TX,MORTGAGE,5000,5/18/1993,4,11,2255,45.1,1,0,0,0,999,0,,,10+ years,1,36,755-759,10Q1,36,0010-04-01,0,10000,debt_consolidation
487214,1,14.22,2/28/2010,16.69,WY,RENT,4416.67,3/28/1997,6,19,5804,50.9,0,0,0,1,23,3,23,,10+ years,1,36,665-669,10Q1,36,0010-04-01,0,4200,
487248,1,16.45,2/25/2010,14.74,CA,MORTGAGE,6500,8/29/2002,7,18,3745,89.2,3,0,0,0,32,0,,,3 years,1,36,665-669,10Q1,36,0010-04-01,0,16000,debt_consolidation
487253,1,10.62,2/28/2010,22.39,NY,RENT,3670.8,5/13/1994,6,26,17256,76,0,0,0,1,16,0,,,3 years,1,36,720-724,10Q1,36,0010-04-01,0,14000,debt_consolidation
487262,1,14.59,3/3/2010,12.13,CA,RENT,6083.33,8/25/1997,7,32,5879,70.8,0,0,0,0,999,1,,,9 years,1,36,695-699,10Q1,36,0010-04-01,0,14000,debt_consolidation
487274,1,10.25,2/28/2010,14.83,MD,RENT,4200,12/24/1997,8,10,7396,37.9,0,0,0,0,999,0,,"University of Oklahoma Norman Campus,Uniformed Services University of the Health Sciences",2 years,1,36,715-719,10Q1,36,0010-04-01,0,7500,debt_consolidation
487285,1,11.36,3/5/2010,18.64,MA,MORTGAGE,5150,5/23/1998,11,30,58930,63.4,1,0,0,0,999,0,,,6 years,1,36,720-724,10Q1,36,0010-04-01,0,20000,debt_consolidation
487298,1,14.96,3/5/2010,22.8,MI,MORTGAGE,2000,1/9/1995,4,9,5327,95.1,3,0,0,0,999,0,,,4 years,1,36,680-684,10Q1,36,0010-04-01,0,5100,educational
487311,1,10.25,3/11/2010,17.62,NH,MORTGAGE,9166.67,2/11/1983,14,30,10398,13.8,2,0,0,0,999,0,,,10+ years,1,36,780-784,10Q1,36,0010-04-01,0,25000,home_improvement
487348,1,10.99,2/26/2010,6.55,AZ,MORTGAGE,4333.33,7/11/2000,6,11,958,12.1,1,0,0,0,46,1,46,,10+ years,1,36,690-694,10Q1,36,0010-04-01,0,5000,medical
487384,1,10.62,2/23/2010,13.86,CA,OWN,4416.67,1/31/1985,5,7,3860,91.9,2,0,0,0,999,0,,,7 years,1,36,720-724,10Q1,36,0010-04-01,0,2250,educational
487393,1,10.99,2/23/2010,0.64,FL,OWN,2333.33,10/8/2006,5,9,426,8.9,0,0,0,0,999,0,,,< 1 year,1,36,740-744,10Q1,36,0010-04-01,0,1250,moving
487396,1,13.11,2/28/2010,16.69,SC,OWN,10000,11/24/1997,16,38,26519,61.4,1,0,0,1,16,0,,,10+ years,1,36,690-694,10Q1,36,0010-04-01,0,15000,
487402,1,13.11,2/28/2010,11.92,NY,RENT,6333.33,4/9/1995,10,30,14383,44.9,0,0,0,0,45,0,,"New York University (NYU),SUNY at Binghamton",6 years,1,36,695-699,10Q1,36,0010-04-01,0,15000,wedding
487448,1,16.82,3/12/2010,10.54,CA,RENT,5833.33,11/16/1989,4,15,19879,97.9,0,0,0,0,41,0,,University of California,< 1 year,1,36,680-684,10Q1,36,0010-04-01,0,20000,debt_consolidation
487451,1,16.07,2/28/2010,9.33,MD,RENT,3750,4/16/2005,9,17,16375,66,0,0,0,0,999,0,,,1 year,1,36,670-674,10Q1,36,0010-04-01,0,15000,credit_card
487457,1,10.99,2/28/2010,23.51,NV,RENT,4504.17,1/4/1996,14,34,22083,75.9,2,0,0,0,999,0,,National American University-Rapid City,8 years,1,36,705-709,10Q1,36,0010-04-01,1,12000,debt_consolidation
487464,1,11.36,2/26/2010,9.73,CT,RENT,4687.75,1/14/1994,2,6,3010,73.4,1,0,0,0,999,0,,,10+ years,1,36,725-729,10Q1,36,0010-04-01,0,10000,debt_consolidation
487483,1,13.11,2/28/2010,22.91,VA,RENT,3750,3/3/2002,11,24,3140,35.7,3,0,0,0,31,0,,,< 1 year,1,36,690-694,10Q1,36,0010-04-01,0,10000,
487488,1,12.73,2/28/2010,11.41,TX,RENT,3416.67,9/8/2006,8,9,2246,16.9,0,0,0,0,999,0,,"The University of Texas at El Paso,CPA",3 years,1,36,740-744,10Q1,36,0010-04-01,0,15000,
487529,1,14.22,2/26/2010,20.75,FL,RENT,4583.33,3/16/1994,7,22,4377,71.8,0,0,0,1,13,0,,"ITT Technical Institute,St. Pete College, Tarpon Springs,St. Leo University",7 years,1,36,670-674,10Q1,36,0010-04-01,0,8500,debt_consolidation
487534,1,16.07,4/1/2010,19.51,WI,RENT,2425,2/28/2003,3,6,2556,47.3,3,0,0,0,999,0,,,2 years,1,36,665-669,10Q2,36,0010-05-01,0,6250,debt_consolidation
487546,1,9.88,3/5/2010,6.16,OH,RENT,3833.33,5/25/1999,5,8,7637,39.2,1,0,0,0,999,0,,,5 years,1,36,735-739,10Q1,36,0010-04-01,0,8000,
487552,1,12.73,3/4/2010,24.44,MA,RENT,10166.67,1/15/1994,16,44,52601,73.1,1,0,0,0,44,0,,,3 years,1,36,700-704,10Q1,36,0010-04-01,0,15000,small_business
487589,1,10.62,2/28/2010,11.29,CA,RENT,2666.67,10/19/2004,5,6,1643,60.9,0,0,0,0,999,0,,"Menlo College,West Hills Community College",2 years,1,36,720-724,10Q1,36,0010-04-01,0,8000,
487597,1,12.73,3/23/2010,1.77,CA,MORTGAGE,10850.67,8/25/1977,3,11,3157,78.9,0,0,0,0,999,0,,,10+ years,1,36,760-764,10Q1,36,0010-04-01,0,20000,
487604,1,11.36,2/26/2010,7.89,NJ,MORTGAGE,4333.33,3/17/1988,8,11,15985,45.2,0,0,0,0,31,0,,,7 years,1,36,690-694,10Q1,36,0010-04-01,0,7800,debt_consolidation
487618,1,13.48,2/25/2010,21.44,CA,RENT,625,2/6/2007,4,4,6235,52,1,0,0,0,999,0,,,< 1 year,1,36,700-704,10Q1,36,0010-04-01,0,1200,
487629,1,14.22,2/28/2010,15.65,NY,RENT,4333.33,10/26/1997,16,28,13800,93.2,2,0,0,0,77,0,,,4 years,1,36,675-679,10Q1,36,0010-04-01,0,6000,debt_consolidation
487635,1,10.62,3/5/2010,5.34,CA,MORTGAGE,17265.17,8/16/1982,10,39,47992,30.5,4,0,0,0,29,0,,,10+ years,1,36,745-749,10Q1,36,0010-04-01,0,22000,major_purchase
487669,1,15.33,3/4/2010,21.31,IL,RENT,3083.33,11/4/2002,6,13,25945,97.9,2,0,0,0,999,0,,,5 years,1,36,680-684,10Q1,36,0010-04-01,0,14500,debt_consolidation
487680,1,9.88,2/28/2010,6.24,FL,RENT,5833.33,10/16/1999,11,19,12991,22.6,2,0,0,0,999,0,,"Nova Southeastern University,Stony Brook University,Rochester Institute of Technology (RIT)",1 year,1,36,725-729,10Q1,36,0010-04-01,1,10000,debt_consolidation
487706,1,13.85,2/28/2010,14.01,TX,MORTGAGE,9583.33,11/13/1988,12,31,7915,38.4,2,0,0,0,72,0,,,10+ years,1,36,685-689,10Q1,36,0010-04-01,0,16000,debt_consolidation
487755,1,12.73,3/2/2010,17.8,MO,RENT,2253.33,2/17/2005,4,6,12614,85.2,0,0,0,0,999,0,,,< 1 year,1,36,690-694,10Q1,36,0010-04-01,0,1500,
487777,1,10.25,2/25/2010,20.42,CA,MORTGAGE,6600,1/2/1991,21,46,61140,60.5,0,0,0,0,999,1,,,10+ years,1,36,710-714,10Q1,36,0010-04-01,0,4750,debt_consolidation
487781,1,11.36,2/28/2010,7.15,CA,RENT,4000,5/11/1995,15,23,9379,35.7,1,0,0,0,999,1,,,6 years,1,36,725-729,10Q1,36,0010-04-01,0,7200,debt_consolidation
487786,1,9.88,2/26/2010,16.81,NH,RENT,3956.67,1/20/1999,10,24,150,3.1,3,0,0,0,32,0,,,10+ years,1,36,725-729,10Q1,36,0010-04-01,0,6900,
487864,1,13.48,2/28/2010,20.06,MA,RENT,3450,10/26/2003,8,14,13211,73.8,1,0,0,0,999,0,,,2 years,1,36,690-694,10Q1,36,0010-04-01,0,14000,debt_consolidation
487873,1,12.73,2/25/2010,20.52,NY,RENT,4166.67,1/20/1999,14,33,22485,70,0,0,0,0,999,0,,,4 years,1,36,680-684,10Q1,36,0010-04-01,0,5050,credit_card
487890,1,10.62,3/4/2010,15.2,UT,MORTGAGE,13300,3/17/1994,12,42,50110,10.5,2,0,0,0,999,0,,"Weber State University,University of Utah",1 year,1,36,760-764,10Q1,36,0010-04-01,0,25000,credit_card
487900,1,10.25,3/2/2010,14.44,FL,RENT,7250,8/10/1989,6,14,9432,54.8,0,0,0,0,999,0,,,6 years,1,36,740-744,10Q1,36,0010-04-01,0,15000,wedding
487908,1,13.85,3/8/2010,13.28,MA,RENT,6000,4/14/2000,7,21,12533,71.6,1,0,0,0,999,0,,,< 1 year,1,36,705-709,10Q1,36,0010-04-01,0,24000,debt_consolidation
487918,1,10.99,2/28/2010,15.5,PA,MORTGAGE,4575,11/26/1997,20,34,2754,40.5,2,0,0,0,31,1,31,,2 years,1,36,695-699,10Q1,36,0010-04-01,0,3000,home_improvement
487937,1,10.99,2/25/2010,20.43,CA,MORTGAGE,7250,1/21/1976,10,33,3438,51.3,3,0,0,0,999,0,,,10+ years,1,36,685-689,10Q1,36,0010-04-01,0,1500,medical
487968,1,16.45,2/28/2010,17.48,MD,RENT,4250,4/23/1999,8,9,14023,77,0,0,0,0,999,0,,,10+ years,1,36,660-664,10Q1,36,0010-04-01,0,16000,debt_consolidation
488001,1,10.25,2/28/2010,19.23,GA,RENT,4166.67,5/20/1998,8,17,36705,82.5,2,0,0,0,999,0,,,< 1 year,1,36,710-714,10Q1,36,0010-04-01,0,5000,home_improvement
488022,1,9.88,3/9/2010,18.64,CT,RENT,4420,5/14/2002,7,19,14119,44.8,2,0,0,0,999,0,,,3 years,1,36,725-729,10Q1,36,0010-04-01,0,8000,debt_consolidation
488025,1,11.36,2/28/2010,22.16,IL,MORTGAGE,8028.25,2/6/1996,11,37,22434,57.4,1,0,0,0,999,0,,,7 years,1,36,705-709,10Q1,36,0010-04-01,0,15000,debt_consolidation
488028,1,10.25,2/26/2010,21.63,TX,MORTGAGE,3500,10/12/2000,6,16,12970,66.2,2,0,0,0,999,0,,,2 years,1,36,710-714,10Q1,36,0010-04-01,0,5200,debt_consolidation
488029,1,14.22,2/25/2010,10.05,DC,RENT,3333.33,10/11/2006,3,3,627,34.8,1,0,0,0,999,0,,,1 year,1,36,700-704,10Q1,36,0010-04-01,0,3000,
488033,1,14.22,2/28/2010,10.81,VT,RENT,1600,5/24/2004,2,3,0,0,3,0,0,0,999,0,,,< 1 year,1,36,695-699,10Q1,36,0010-04-01,1,9250,debt_consolidation
488037,1,13.85,2/25/2010,20.54,FL,MORTGAGE,3666.67,8/8/2001,13,21,26428,48.2,2,0,0,0,75,0,,"Drexel University,Ocean County College,Florida State Fire College,Central Florida Community College",3 years,1,36,670-674,10Q1,36,0010-04-01,0,6400,credit_card
488100,1,19.04,3/11/2010,16.3,CA,RENT,4166.67,12/6/2001,7,27,9711,98.1,1,0,0,0,999,0,,,7 years,1,36,660-664,10Q1,36,0010-04-01,0,14000,debt_consolidation
488103,1,10.25,3/8/2010,19.13,RI,RENT,2833.33,10/24/1998,8,21,3108,39.3,0,0,0,1,14,0,,,< 1 year,1,36,735-739,10Q1,36,0010-04-01,0,18250,debt_consolidation
488128,1,10.25,2/28/2010,16.42,TX,MORTGAGE,5833.33,7/11/1995,9,21,16198,53.8,2,0,0,0,999,0,,,10+ years,1,36,730-734,10Q1,36,0010-04-01,0,14000,debt_consolidation
488138,1,9.88,3/2/2010,20.56,VT,RENT,5224.33,3/20/1988,6,26,9663,31.8,0,0,0,0,58,0,,,9 years,1,36,740-744,10Q1,36,0010-04-01,0,13200,debt_consolidation
488161,1,10.62,2/28/2010,6.13,NY,MORTGAGE,5595.42,8/24/1998,5,9,10075,73,1,0,0,0,39,0,,,2 years,1,36,720-724,10Q1,36,0010-04-01,0,10000,debt_consolidation
488180,1,13.48,2/28/2010,17.04,TX,RENT,2500,6/29/2003,14,20,10491,55.5,1,0,0,0,999,0,,,1 year,1,36,680-684,10Q1,36,0010-04-01,0,10000,
488196,1,13.11,2/28/2010,1.65,TX,RENT,2916.67,4/24/2004,3,7,1692,35.2,3,0,0,1,13,0,,,1 year,1,36,740-744,10Q1,36,0010-04-01,0,8000,small_business
488230,1,10.62,2/26/2010,14.1,MN,RENT,1000,3/19/1988,13,14,3361,21.1,1,0,0,0,999,0,,,n/a,1,36,700-704,10Q1,36,0010-04-01,0,4000,
488243,1,14.96,3/11/2010,21.87,AZ,MORTGAGE,7916.67,10/6/1991,11,25,36553,98.8,0,0,0,0,999,0,,,< 1 year,1,36,725-729,10Q1,36,0010-04-01,0,20000,debt_consolidation
488246,1,13.48,2/28/2010,3.93,CA,RENT,3894.95,2/13/2006,8,11,6372,52.2,1,0,0,0,999,0,,California State University-Northridge (CSUN),< 1 year,1,36,690-694,10Q1,36,0010-04-01,0,11200,debt_consolidation
488255,1,9.88,2/26/2010,22.91,WY,RENT,4225,1/16/2000,10,18,13232,63.9,1,0,0,0,999,0,,,2 years,1,36,715-719,10Q1,36,0010-04-01,0,5000,major_purchase
488256,1,19.04,3/8/2010,14.43,NY,MORTGAGE,19166.67,10/19/1993,19,44,39476,78.3,0,0,0,0,38,0,,,1 year,1,36,665-669,10Q1,36,0010-04-01,0,25000,
488269,1,10.25,2/28/2010,20.66,NY,RENT,4166.67,11/20/2004,9,24,19882,51.2,2,0,0,0,999,0,,,3 years,1,36,705-709,10Q1,36,0010-04-01,0,6000,
488285,1,10.99,3/5/2010,0,CA,RENT,1250,7/18/2005,2,5,0,0,0,0,0,0,999,0,,,1 year,1,36,750-754,10Q1,36,0010-04-01,0,4800,debt_consolidation
488309,1,10.99,3/10/2010,4.24,CA,OWN,1250,4/14/2006,4,9,1657,8.1,0,0,0,0,999,0,,,4 years,1,36,750-754,10Q1,36,0010-04-01,0,4600,
488326,1,16.45,3/5/2010,20.21,LA,RENT,5850,6/15/2000,6,13,24926,59.3,0,0,0,0,999,0,,,9 years,1,36,670-674,10Q1,36,0010-04-01,0,18000,car
488333,1,14.59,3/2/2010,20.1,NJ,RENT,6300,9/10/1995,6,20,3811,97.7,2,0,0,0,62,0,,,< 1 year,1,36,695-699,10Q1,36,0010-04-01,1,15000,debt_consolidation
488380,1,9.88,2/28/2010,8.79,VA,RENT,5416.67,7/25/2004,6,6,5428,21.3,0,0,0,0,999,0,,George Washington University (GW),2 years,1,36,725-729,10Q1,36,0010-04-01,0,10000,debt_consolidation
488388,1,14.59,2/25/2010,13.44,FL,RENT,833.33,7/3/2006,8,11,0,0,1,0,0,1,18,0,,,< 1 year,1,36,675-679,10Q1,36,0010-04-01,1,2500,
488391,1,16.82,3/2/2010,19.65,TX,RENT,4850,1/14/1989,7,59,14630,89.8,0,0,0,0,68,0,,,10+ years,1,36,675-679,10Q1,36,0010-04-01,0,20500,debt_consolidation
488396,1,11.36,2/28/2010,8.95,CA,RENT,6333.33,6/27/1992,15,38,10867,54,3,0,0,0,999,0,,,2 years,1,36,695-699,10Q1,36,0010-04-01,0,8000,credit_card
488405,1,19.41,3/2/2010,17.36,CT,MORTGAGE,7083.33,2/7/1996,12,26,19126,75.6,2,0,0,0,999,0,,,4 years,1,36,660-664,10Q1,36,0010-04-01,1,16000,home_improvement
488422,1,14.96,3/4/2010,24.83,OR,MORTGAGE,3500,4/25/2004,8,14,7957,55.6,3,0,0,1,17,0,,,6 years,1,36,665-669,10Q1,36,0010-04-01,0,10000,debt_consolidation
488434,1,10.62,2/28/2010,12.63,MO,MORTGAGE,7583.33,2/21/1999,9,24,19233,40.6,0,0,0,0,999,0,,,10+ years,1,36,735-739,10Q1,36,0010-04-01,0,20000,debt_consolidation
488445,1,13.11,3/4/2010,5.02,MI,RENT,2250,1/1/2003,3,15,3575,83.1,0,0,0,0,57,0,,,5 years,1,36,700-704,10Q1,36,0010-04-01,0,4500,educational
488478,1,11.36,3/15/2010,23.6,NY,RENT,7083.33,4/15/1990,13,26,32085,57,0,0,0,0,999,0,,,7 years,1,36,730-734,10Q1,36,0010-04-01,0,24000,debt_consolidation
488492,1,14.96,2/26/2010,1.7,NY,OWN,5000,11/21/2004,4,8,4069,43.8,1,0,0,0,35,0,,SUNY at Binghamton,2 years,1,36,675-679,10Q1,36,0010-04-01,0,6000,debt_consolidation
488545,1,14.96,3/9/2010,24.96,PA,RENT,9381.67,12/24/1992,14,59,14843,55.8,1,0,0,1,17,0,,,6 years,1,36,700-704,10Q1,36,0010-04-01,0,25000,debt_consolidation
488569,1,13.11,2/28/2010,23.25,MN,MORTGAGE,5708.33,11/12/2000,11,19,3119,39,0,0,0,0,63,1,63,,3 years,1,36,690-694,10Q1,36,0010-04-01,0,3800,home_improvement
488570,1,15.33,2/26/2010,14.03,CA,RENT,5416.67,7/27/1992,11,26,9530,56.4,0,0,0,0,37,0,,,6 years,1,36,660-664,10Q1,36,0010-04-01,0,7675,debt_consolidation
488594,1,15.7,2/28/2010,11.84,NJ,MORTGAGE,4536.83,1/17/2000,9,14,12969,69.4,1,0,0,0,999,0,,,10+ years,1,36,665-669,10Q1,36,0010-04-01,0,9800,debt_consolidation
488607,1,13.85,3/8/2010,5.44,FL,MORTGAGE,2833.33,8/9/2001,8,14,7220,40.1,1,0,0,1,15,0,,,3 years,1,36,690-694,10Q1,36,0010-04-01,1,10000,small_business
488618,1,13.85,2/26/2010,21.03,CA,MORTGAGE,6620,8/24/1981,8,24,37573,99.1,2,0,0,0,999,0,,,10+ years,1,36,720-724,10Q1,36,0010-04-01,0,5525,credit_card
488644,1,12.73,2/28/2010,8.81,CA,MORTGAGE,4583.33,3/27/2004,11,14,6084,38.8,0,0,0,0,999,0,,,7 years,1,36,695-699,10Q1,36,0010-04-01,0,10000,small_business
488647,1,10.62,2/28/2010,13.99,FL,RENT,2666.67,9/20/1999,6,14,5690,54.2,0,0,0,0,41,0,,,2 years,1,36,705-709,10Q1,36,0010-04-01,1,6000,debt_consolidation
488657,1,10.99,3/5/2010,21.02,MO,MORTGAGE,8166.67,7/18/1994,11,35,21053,37.3,3,0,0,0,77,0,,,< 1 year,1,36,725-729,10Q1,36,0010-04-01,0,20000,debt_consolidation
488659,1,14.22,3/8/2010,10.88,TX,RENT,4125,9/29/2003,6,12,12294,61.5,2,0,0,0,72,0,,,6 years,1,36,700-704,10Q1,36,0010-04-01,0,24750,debt_consolidation
488676,1,10.99,2/28/2010,19.48,MD,RENT,3166.67,3/3/2003,10,11,4638,57.3,0,0,0,0,999,1,,,10+ years,1,36,705-709,10Q1,36,0010-04-01,0,10000,debt_consolidation
488695,1,9.88,3/5/2010,24.55,IL,MORTGAGE,4166.67,10/25/1998,7,20,2980,33.1,0,0,0,0,999,0,,Columbia College Chicago,3 years,1,36,750-754,10Q1,36,0010-04-01,0,15000,debt_consolidation
488731,1,11.36,2/28/2010,8.06,NJ,MORTGAGE,5000,2/11/2001,8,21,6041,26.7,3,0,0,1,7,0,,,8 years,1,36,730-734,10Q1,36,0010-04-01,0,10000,major_purchase
488733,1,17.56,3/8/2010,12.63,CA,RENT,4583.33,9/9/2001,12,20,8154,55.8,0,0,0,0,999,0,,,2 years,1,36,670-674,10Q1,36,0010-04-01,0,24000,debt_consolidation
488745,1,16.07,2/28/2010,24.57,CA,RENT,3500,2/1/2003,9,29,5585,96.3,2,0,0,1,23,0,,Santiago Canyon College,4 years,1,36,665-669,10Q1,36,0010-04-01,0,6000,educational
488775,1,10.99,2/28/2010,3.82,FL,RENT,1572,11/23/2004,9,10,2737,78.2,1,0,0,0,999,0,,University of South Florida,< 1 year,1,36,690-694,10Q1,36,0010-04-01,0,3000,major_purchase
488779,1,14.22,3/8/2010,22.93,CA,RENT,15000,2/4/1991,18,33,86469,89.1,0,0,0,0,999,0,,"University of Michigan,Ross School of Business, University of Michigan",1 year,1,36,695-699,10Q1,36,0010-04-01,0,20000,credit_card
488783,1,10.25,5/14/2010,20.68,VA,RENT,2998,6/16/2001,10,15,11735,64.5,1,0,0,0,999,0,,,3 years,1,36,735-739,10Q2,36,0010-06-01,0,15000,debt_consolidation
488807,1,10.99,3/5/2010,18.8,VA,RENT,2750,8/26/1998,7,15,16927,65.9,1,0,0,0,999,0,,,1 year,1,36,715-719,10Q1,36,0010-04-01,0,16000,debt_consolidation
488826,1,11.36,2/28/2010,22.18,VA,MORTGAGE,7083.33,7/13/1995,20,38,73656,56.1,1,0,0,0,999,0,,,6 years,1,36,685-689,10Q1,36,0010-04-01,0,5500,debt_consolidation
488844,1,10.62,2/28/2010,21.64,MI,RENT,2200,7/20/2005,5,12,3213,42.8,1,0,0,0,999,0,,,n/a,1,36,710-714,10Q1,36,0010-04-01,0,2500,
488888,1,10.25,3/15/2010,24.13,CA,RENT,1600,9/5/2002,5,5,6394,20.4,0,0,0,0,999,0,,,< 1 year,1,36,715-719,10Q1,36,0010-04-01,0,4000,debt_consolidation
489008,1,10.62,3/10/2010,11.57,MA,RENT,8333.33,2/14/1995,11,23,2559,18.4,0,0,0,0,999,0,,,7 years,1,36,745-749,10Q1,36,0010-04-01,0,14000,debt_consolidation
489032,1,10.25,3/9/2010,8.72,CA,MORTGAGE,13083.33,10/26/1998,14,43,13383,7.8,0,0,0,0,54,0,,,9 years,1,36,750-754,10Q1,36,0010-04-01,1,20000,debt_consolidation
489087,1,10.25,2/28/2010,15.92,CA,MORTGAGE,8750,1/5/1991,15,29,44400,57.7,1,0,0,0,999,0,,,10+ years,1,36,720-724,10Q1,36,0010-04-01,0,12000,credit_card
489107,1,14.59,3/8/2010,12.39,NJ,RENT,4666.67,12/14/2000,4,19,11300,90.2,0,0,0,0,58,0,,,< 1 year,1,36,700-704,10Q1,36,0010-04-01,0,18000,credit_card
489130,1,15.7,3/9/2010,23.11,FL,MORTGAGE,8583.33,4/18/2000,15,44,37810,81.3,0,0,0,0,999,0,,,2 years,1,36,685-689,10Q1,36,0010-04-01,0,25000,debt_consolidation
489139,1,10.25,2/28/2010,14.83,IL,OWN,3750,7/2/2003,8,19,5610,30.7,0,0,0,0,999,0,,,5 years,1,36,720-724,10Q1,36,0010-04-01,0,10400,debt_consolidation
489141,1,15.7,3/4/2010,17.1,TX,MORTGAGE,7000,1/31/1992,12,49,15821,56.3,3,0,0,0,999,0,,,10+ years,1,36,665-669,10Q1,36,0010-04-01,0,14000,home_improvement
489158,1,9.88,3/15/2010,24.44,CA,RENT,1600,12/4/2002,4,16,6441,45.4,0,0,0,0,999,0,,,< 1 year,1,36,735-739,10Q1,36,0010-04-01,0,6000,debt_consolidation
489161,1,13.11,2/28/2010,17.86,MO,RENT,2083.33,12/9/2001,5,10,15028,88.4,0,0,0,0,999,0,,,6 years,1,36,690-694,10Q1,36,0010-04-01,0,3200,
489163,1,10.62,3/5/2010,19.02,VA,RENT,5000,4/13/2001,9,19,11779,62.7,0,0,0,0,999,0,,,1 year,1,36,720-724,10Q1,36,0010-04-01,0,12000,
489173,1,16.45,3/15/2010,18,HI,RENT,3666.67,10/21/1999,10,17,16191,60.4,0,0,0,0,56,0,,,3 years,1,36,670-674,10Q1,36,0010-04-01,0,17500,debt_consolidation
489200,1,13.48,3/1/2010,20.77,TX,MORTGAGE,7500,11/21/1993,9,45,5909,65.7,0,0,0,0,999,1,,,3 years,1,36,680-684,10Q1,36,0010-04-01,0,12000,credit_card
489202,1,16.07,3/5/2010,20.58,CO,MORTGAGE,5000,10/26/1998,12,16,25426,91.8,0,0,0,0,999,0,,,1 year,1,36,670-674,10Q1,36,0010-04-01,0,17000,debt_consolidation
489228,1,13.11,3/5/2010,18.59,CA,RENT,3750,8/8/2002,6,11,11225,83.8,3,0,0,0,42,0,,,2 years,1,36,690-694,10Q1,36,0010-04-01,0,11100,debt_consolidation
489230,1,18.67,3/16/2010,15.21,CA,MORTGAGE,18750,6/2/1987,14,54,69535,93.5,0,0,0,1,9,0,,,< 1 year,1,36,675-679,10Q1,36,0010-04-01,0,25000,debt_consolidation
489239,1,13.85,3/16/2010,14.01,MI,MORTGAGE,7200,11/16/1994,12,41,27340,57.8,1,0,0,0,32,0,,,10+ years,1,36,705-709,10Q1,36,0010-04-01,0,24000,credit_card
